world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
garden	(2,0)	N1655200	N4828750	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	8	2.0	9	34	TRUE	35.5	3	0	1,2
garden	(7,0)	N1651324	N8979319	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	39	TRUE	40.0	1	0	1
garden	(7,0)	N1629151	N2598810	p(7,2);p(7,1);p(7,0);	8	1.0	2	29	TRUE	30.0	1	0	1
garden	(2,4)	N8302740	N5278267	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	8	4.0	9	34	TRUE	35.5	6	0	1,1,2,2
garden	(7,0)	N6841763	N1322175	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	39	TRUE	40.0	1	0	1
garden	(2,0)	N1668522	N9033130	p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	8	2.0	4	28	TRUE	29.5	3	0	1,2
garden	(2,4)	N2988139	N5721049	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	8	4.0	4	28	TRUE	29.5	6	0	1,1,2,2
garden	(5,4)	N8955782	N6663652	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	8	2.0	7	31	TRUE	32.5	3	0	1,2
garden	(2,0)	N9113257	N2947726	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	8	2.0	7	34	TRUE	35.5	3	0	1,2
garden	(5,4)	N6162131	N1168881	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	8	2.0	7	31	TRUE	32.5	3	0	1,2
garden	(2,4)	N385196	N2572727	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	8	4.0	7	34	TRUE	35.5	6	0	1,1,2,2
garden	(2,0)	N9245396	N767118	p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	8	2.0	4	32	TRUE	33.5	3	0	1,2
garden	(2,4)	N957937	N2523055	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	8	4.0	4	32	TRUE	33.5	6	0	1,1,2,2
