world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum	(6,4)	N2351715	N1421546	p(4,4);p(5,4);p(6,4);	7	2.0	2	24	FALSE	28.5	3	2	2,1
museum	(4,0)	N1753471	N1421546	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2.0	4	26	FALSE	30.5	3	2	1,2
museum	(6,4)	N3074442	N3996738	p(4,4);p(5,4);p(6,4);	7	2.0	2	22	FALSE	29.5	3	2	2,1
museum	(0,4)	N5285832	N3996738	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	10	30	FALSE	37.5	3	2	2,1
museum	(4,4)	N2440676	N8366316	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4.0	10	34	FALSE	36.5	8	2	1,2,2,3
museum	(4,0)	N3047277	N2147500	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2.0	6	26	FALSE	31.5	3	2	1,2
museum	(0,4)	N5861569	N2147500	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	12	32	FALSE	37.5	3	2	2,1
museum	(6,4)	N249325	N5955536	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	6	28	FALSE	35.5	3	2	2,1
museum	(0,4)	N1049419	N5955536	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	8	30	FALSE	37.5	3	2	2,1
museum	(4,0)	N5361645	N8827009	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2.0	8	36	FALSE	40.5	3	2	1,2
museum	(6,4)	N7763880	N8827009	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	12	40	FALSE	44.5	3	2	2,1
museum	(4,4)	N7099954	N8559917	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4.0	4	20	FALSE	22.5	8	2	1,2,2,3
museum	(6,4)	N7639406	N2723957	p(4,4);p(5,4);p(6,4);	7	2.0	2	20	FALSE	24.5	3	2	2,1
museum	(4,0)	N3515934	N2723957	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2.0	4	22	FALSE	26.5	3	2	1,2
museum	(6,4)	N5627237	N3313877	p(4,4);p(5,4);p(6,4);	7	2.0	2	18	FALSE	25.5	3	2	2,1
museum	(0,4)	N5136027	N3313877	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	10	26	FALSE	33.5	3	2	2,1
museum	(4,4)	N7060590	N2208163	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4.0	10	30	FALSE	32.5	8	2	1,2,2,3
museum	(4,0)	N5379834	N4336585	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2.0	6	22	FALSE	27.5	3	2	1,2
museum	(0,4)	N7645439	N4336585	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	12	28	FALSE	33.5	3	2	2,1
museum	(6,4)	N4121429	N764813	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	6	24	FALSE	31.5	3	2	2,1
