bonus	subject	world	squarepath	step	squaretype	rt	numopen	numexits	Nr	Sr	Nl	Sl	Nu	Su	Nd	Sd	actioncode	existsL	existsR	existsU	existsD	blackremains
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	536	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1360	5	1	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	568	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	960	6	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	536	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	568	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	664	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	1008	4	1	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	880	4	2	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	480	0	2	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
2	S11135	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	592	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
2	S123177	roomG	p(0,0);	0	X	1626	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S123177	roomG	p(0,0);p(1,0);	1	N	423	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S123177	roomG	p(0,0);p(1,0);p(2,0);	2	N	378	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	7640	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	519	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	1088	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	8078	5	1	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	552	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	2402	4	1	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	338	4	2	1	0	0	0	1	0	0	0	U	FALSE	TRUE	TRUE	TRUE	0
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);	10	N	598	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	0
2	S123177	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	11	N	418	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	0
2	S126242	roomG	p(0,0);	0	X	1012	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S126242	roomG	p(0,0);p(1,0);	1	N	423	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S126242	roomG	p(0,0);p(1,0);p(2,0);	2	N	480	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	720	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	544	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	640	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	896	5	1	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	512	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	720	6	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	392	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	432	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	528	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	928	4	1	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	968	4	2	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	408	0	2	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
2	S126242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	400	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
2	S14208	roomG	p(0,0);	0	X	971	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S14208	roomG	p(0,0);p(1,0);	1	N	497	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S14208	roomG	p(0,0);p(1,0);p(2,0);	2	N	524	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	641	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	701	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	596	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1334	5	1	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	476	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	834	6	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	564	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	699	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	545	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	983	4	1	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	883	4	2	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	564	0	2	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
2	S14208	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	564	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
2	S156147	roomG	p(0,0);	0	X	1148	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S156147	roomG	p(0,0);p(1,0);	1	N	398	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S156147	roomG	p(0,0);p(1,0);p(2,0);	2	N	424	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	712	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	867	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	593	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1167	5	1	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	296	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	641	4	1	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	335	4	2	1	0	0	0	1	0	0	0	U	FALSE	TRUE	TRUE	TRUE	0
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);	10	N	683	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	0
2	S156147	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	11	N	453	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	0
2	S16432	roomG	p(0,0);	0	X	1001	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S16432	roomG	p(0,0);p(1,0);	1	N	407	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S16432	roomG	p(0,0);p(1,0);p(2,0);	2	N	368	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	409	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	534	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	378	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1263	5	1	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	467	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	769	6	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	426	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	422	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	464	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	918	4	1	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	1004	4	2	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	364	0	2	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
2	S16432	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	371	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
2	S164546	roomG	p(0,0);	0	X	2039	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S164546	roomG	p(0,0);p(1,0);	1	N	376	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S164546	roomG	p(0,0);p(1,0);p(2,0);	2	N	360	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	960	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	368	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	368	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	936	5	1	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	352	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	952	4	1	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	816	4	2	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	10	N	304	0	2	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
2	S164546	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	11	N	344	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
2	S166242	roomG	p(0,0);	0	X	8531	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
2	S166242	roomG	p(0,0);p(1,0);	1	N	657	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S166242	roomG	p(0,0);p(1,0);p(2,0);	2	N	504	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	639	5	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	544	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	813	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	923	5	1	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	1168	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);	8	N	489	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	17
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);	9	N	650	0	1	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	17
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);	10	N	445	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);	11	N	456	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);	12	O	728	6	1	0	0	0	0	0	0	0	0	U	TRUE	TRUE	TRUE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);	13	N	400	0	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	14	N	619	0	2	0	0	0	0	0	0	0	0	D	FALSE	TRUE	FALSE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);	15	N	437	0	1	0	0	0	0	0	0	0	0	D	FALSE	TRUE	TRUE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);	16	N	393	0	2	0	0	0	0	0	0	0	0	D	FALSE	TRUE	TRUE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);	17	N	503	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);	18	N	416	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(1,4);	19	N	584	0	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(1,4);p(1,3);	20	N	568	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(1,4);p(1,3);p(2,3);	21	N	576	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);	22	N	399	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);	23	N	425	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S166242	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	24	D	696	4	1	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
