world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum3	(6,4)	N4493780	N7003247	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	43.5	3	0	2,1
museum3	(6,4)	N6382165	N2267557	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	42	TRUE	43.5	3	0	2,1
museum3	(4,0)	N956929	N6651946	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	46	TRUE	47.5	3	0	1,2
museum3	(6,4)	N6665201	N2277676	p(4,4);p(5,4);p(6,4);	8	2	2	22	TRUE	23.5	3	0	2,1
museum3	(4,0)	N8401783	N6291078	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	26	TRUE	27.5	3	0	1,2
museum3	(6,4)	N2217682	N6881552	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	28	TRUE	29.5	3	0	2,1
museum3	(0,4)	N6871556	N8020365	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	30	TRUE	31.5	3	0	2,1
museum3	(6,4)	N9664258	N5824129	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	38	TRUE	39.5	3	0	2,1
museum3	(6,4)	N9273546	N8035692	p(4,4);p(5,4);p(6,4);	8	2	2	32	TRUE	33.5	3	0	2,1
museum3	(0,4)	N1236327	N4647248	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	30	TRUE	31.5	3	0	2,1
museum3	(4,0)	N1574635	N1829490	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	36	TRUE	37.5	3	0	1,2
museum3	(0,4)	N559697	N7854033	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	36	TRUE	37.5	3	0	2,1
museum3	(6,4)	N3369616	N4682991	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	38	TRUE	39.5	3	0	2,1
museum3	(6,4)	N3270667	N3438724	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	38	TRUE	39.5	3	0	2,1
museum3	(4,0)	N6243338	N1866077	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	42	TRUE	43.5	3	0	1,2
museum3	(6,4)	N8439598	N1289352	p(4,4);p(5,4);p(6,4);	8	2	2	32	TRUE	33.5	3	0	2,1
museum3	(4,0)	N3740677	N945763	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	36	TRUE	37.5	3	0	1,2
museum3	(6,4)	N341711	N2021255	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	38	TRUE	39.5	3	0	2,1
